gene,databases_count,peptideatlas,hpa_ms,hpa_pea,gpmdb,paxdb
MAPK9,2,FALSE,FALSE,TRUE,FALSE,TRUE
MAX,1,FALSE,FALSE,TRUE,FALSE,FALSE
MED18,1,FALSE,FALSE,TRUE,FALSE,FALSE
METAP1D,1,FALSE,FALSE,TRUE,FALSE,FALSE
MFAP3,1,FALSE,FALSE,TRUE,FALSE,FALSE
MITD1,1,FALSE,FALSE,TRUE,FALSE,FALSE
MMP10,2,FALSE,FALSE,TRUE,FALSE,TRUE
MMP12,1,FALSE,FALSE,TRUE,FALSE,FALSE
MMP13,1,FALSE,FALSE,TRUE,FALSE,FALSE
MOG,2,FALSE,FALSE,TRUE,FALSE,TRUE
MPHOSPH8,1,FALSE,FALSE,TRUE,FALSE,FALSE
MUC13,1,FALSE,FALSE,TRUE,FALSE,FALSE
MVK,1,FALSE,FALSE,TRUE,FALSE,FALSE
MZT1,1,FALSE,FALSE,TRUE,FALSE,FALSE
NAAA,1,FALSE,FALSE,TRUE,FALSE,FALSE
NADK,2,FALSE,FALSE,TRUE,FALSE,TRUE
NBN,1,FALSE,FALSE,TRUE,FALSE,FALSE
NCR1,2,FALSE,FALSE,TRUE,FALSE,TRUE
NDUFS6,3,FALSE,FALSE,TRUE,TRUE,TRUE
NFATC1,1,FALSE,FALSE,TRUE,FALSE,FALSE
NFATC3,1,FALSE,FALSE,TRUE,FALSE,FALSE
NFKBIE,1,FALSE,FALSE,TRUE,FALSE,FALSE
NGF,1,FALSE,FALSE,TRUE,FALSE,FALSE
NINJ1,1,FALSE,FALSE,TRUE,FALSE,FALSE
NMNAT1,1,FALSE,FALSE,TRUE,FALSE,FALSE
NOMO1,3,FALSE,FALSE,TRUE,TRUE,TRUE
NOS1,2,FALSE,FALSE,TRUE,FALSE,TRUE
NOS3,1,FALSE,FALSE,TRUE,FALSE,FALSE
NPPC,2,FALSE,FALSE,TRUE,FALSE,TRUE
NRTN,1,FALSE,FALSE,TRUE,FALSE,FALSE
NTF3,1,FALSE,FALSE,TRUE,FALSE,FALSE
NTF4,1,FALSE,FALSE,TRUE,FALSE,FALSE
NUB1,1,FALSE,FALSE,TRUE,FALSE,FALSE
NXPH1,1,FALSE,FALSE,TRUE,FALSE,FALSE
OBP2B,1,FALSE,FALSE,TRUE,FALSE,FALSE
ODAM,1,FALSE,FALSE,TRUE,FALSE,FALSE
OLR1,2,FALSE,FALSE,TRUE,FALSE,TRUE
OMG,1,FALSE,FALSE,TRUE,FALSE,FALSE
OPTC,1,FALSE,FALSE,TRUE,FALSE,FALSE
OSM,1,FALSE,FALSE,TRUE,FALSE,FALSE
PADI2,2,FALSE,FALSE,TRUE,FALSE,TRUE
PAG1,2,FALSE,FALSE,TRUE,FALSE,TRUE
PAK4,1,FALSE,FALSE,TRUE,FALSE,FALSE
PDCD1,1,FALSE,FALSE,TRUE,FALSE,FALSE
PDP1,1,FALSE,FALSE,TRUE,FALSE,FALSE
PFKFB2,1,FALSE,FALSE,TRUE,FALSE,FALSE
PHOSPHO1,1,FALSE,FALSE,TRUE,FALSE,FALSE
PIK3AP1,2,FALSE,FALSE,TRUE,FALSE,TRUE
PILRB,2,FALSE,FALSE,TRUE,FALSE,TRUE
PLA2G10,2,FALSE,FALSE,TRUE,FALSE,TRUE
PLXNA4,2,FALSE,FALSE,TRUE,FALSE,TRUE
POLR2F,1,FALSE,FALSE,TRUE,FALSE,FALSE
PREB,2,FALSE,FALSE,TRUE,FALSE,TRUE
PRKAB1,2,FALSE,FALSE,TRUE,FALSE,TRUE
PRKCQ,2,FALSE,FALSE,TRUE,FALSE,TRUE
PRKRA,1,FALSE,FALSE,TRUE,FALSE,FALSE
PROK1,1,FALSE,FALSE,TRUE,FALSE,FALSE
PRTG,2,FALSE,FALSE,TRUE,FALSE,TRUE
PSPN,1,FALSE,FALSE,TRUE,FALSE,FALSE
PSRC1,1,FALSE,FALSE,TRUE,FALSE,FALSE
PTEN,1,FALSE,FALSE,TRUE,FALSE,FALSE
PTH1R,1,FALSE,FALSE,TRUE,FALSE,FALSE
PVALB,2,FALSE,FALSE,TRUE,FALSE,TRUE
PXN,2,FALSE,FALSE,TRUE,FALSE,TRUE
RAB37,2,FALSE,FALSE,TRUE,FALSE,TRUE
RAB6A,2,FALSE,FALSE,TRUE,FALSE,TRUE
RABEPK,1,FALSE,FALSE,TRUE,FALSE,FALSE
RABGAP1L,1,FALSE,FALSE,TRUE,FALSE,FALSE
RASSF2,1,FALSE,FALSE,TRUE,FALSE,FALSE
RCOR1,1,FALSE,FALSE,TRUE,FALSE,FALSE
RGS8,1,FALSE,FALSE,TRUE,FALSE,FALSE
RNF41,1,FALSE,FALSE,TRUE,FALSE,FALSE
RRM2B,1,FALSE,FALSE,TRUE,FALSE,FALSE
RSPO3,1,FALSE,FALSE,TRUE,FALSE,FALSE
RTBDN,2,FALSE,FALSE,TRUE,FALSE,TRUE
RWDD1,1,FALSE,FALSE,TRUE,FALSE,FALSE
SAMD9L,2,FALSE,FALSE,TRUE,FALSE,TRUE
SCARB1,1,FALSE,FALSE,TRUE,FALSE,FALSE
SCGN,1,FALSE,FALSE,TRUE,FALSE,FALSE
SERPINA9,2,FALSE,FALSE,TRUE,FALSE,TRUE
SESTD1,1,FALSE,FALSE,TRUE,FALSE,FALSE
SETMAR,1,FALSE,FALSE,TRUE,FALSE,FALSE
SFTPA1,2,FALSE,FALSE,TRUE,FALSE,TRUE
SFTPA2,2,FALSE,FALSE,TRUE,FALSE,TRUE
SH2B3,2,FALSE,FALSE,TRUE,FALSE,TRUE
SH2D1A,1,FALSE,FALSE,TRUE,FALSE,FALSE
SIGLEC10,2,FALSE,FALSE,TRUE,FALSE,TRUE
SIGLEC15,1,FALSE,FALSE,TRUE,FALSE,FALSE
SIGLEC5,1,FALSE,FALSE,TRUE,FALSE,FALSE
SIRT2,1,FALSE,FALSE,TRUE,FALSE,FALSE
SIRT5,1,FALSE,FALSE,TRUE,FALSE,FALSE
SIT1,1,FALSE,FALSE,TRUE,FALSE,FALSE
SKAP1,1,FALSE,FALSE,TRUE,FALSE,FALSE
SLAMF6,1,FALSE,FALSE,TRUE,FALSE,FALSE
SLAMF8,1,FALSE,FALSE,TRUE,FALSE,FALSE
SLC27A4,2,FALSE,FALSE,TRUE,FALSE,TRUE
SLC39A5,2,FALSE,FALSE,TRUE,FALSE,TRUE
SMAD1,1,FALSE,FALSE,TRUE,FALSE,FALSE
SMAD5,1,FALSE,FALSE,TRUE,FALSE,FALSE
SORCS2,2,FALSE,FALSE,TRUE,FALSE,TRUE
SPINK4,2,FALSE,FALSE,TRUE,FALSE,TRUE
SPINK6,2,FALSE,FALSE,TRUE,FALSE,TRUE
SPRY2,1,FALSE,FALSE,TRUE,FALSE,FALSE
SRPK2,3,FALSE,FALSE,TRUE,TRUE,TRUE
STAT5B,2,FALSE,FALSE,TRUE,FALSE,TRUE
STK11,2,FALSE,FALSE,TRUE,FALSE,TRUE
STX16,2,FALSE,FALSE,TRUE,FALSE,TRUE
STX4,2,FALSE,FALSE,TRUE,FALSE,TRUE
STX6,1,FALSE,FALSE,TRUE,FALSE,FALSE
STX8,1,FALSE,FALSE,TRUE,FALSE,FALSE
STXBP3,2,FALSE,FALSE,TRUE,FALSE,TRUE
SULT1A1,2,FALSE,FALSE,TRUE,TRUE,FALSE
TACSTD2,2,FALSE,FALSE,TRUE,FALSE,TRUE
TAFA5,1,FALSE,FALSE,TRUE,FALSE,FALSE
TANK,1,FALSE,FALSE,TRUE,FALSE,FALSE
TARBP2,1,FALSE,FALSE,TRUE,FALSE,FALSE
TBC1D17,1,FALSE,FALSE,TRUE,FALSE,FALSE
TBCC,1,FALSE,FALSE,TRUE,FALSE,FALSE
TBL1X,1,FALSE,FALSE,TRUE,FALSE,FALSE
TCL1A,1,FALSE,FALSE,TRUE,FALSE,FALSE
TCL1B,1,FALSE,FALSE,TRUE,FALSE,FALSE
TDGF1,1,FALSE,FALSE,TRUE,FALSE,FALSE
TDRKH,2,FALSE,FALSE,TRUE,TRUE,FALSE
TGFA,1,FALSE,FALSE,TRUE,FALSE,FALSE
THPO,1,FALSE,FALSE,TRUE,FALSE,FALSE
TIA1,1,FALSE,FALSE,TRUE,FALSE,FALSE
TIGAR,2,FALSE,FALSE,TRUE,FALSE,TRUE
TIMP4,2,FALSE,FALSE,TRUE,TRUE,FALSE
TJAP1,2,FALSE,FALSE,TRUE,FALSE,TRUE
TLR3,1,FALSE,FALSE,TRUE,FALSE,FALSE
TMPRSS15,2,FALSE,FALSE,TRUE,FALSE,TRUE
TMPRSS5,2,FALSE,FALSE,TRUE,FALSE,TRUE
TMSB10,2,FALSE,FALSE,TRUE,FALSE,TRUE
TNF,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFRSF10A,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFRSF10B,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFRSF13B,2,FALSE,FALSE,TRUE,FALSE,TRUE
TNFRSF13C,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFRSF19,2,FALSE,FALSE,TRUE,FALSE,TRUE
TNFRSF4,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFRSF6B,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFRSF9,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFSF11,1,FALSE,FALSE,TRUE,FALSE,FALSE
TNFSF14,2,FALSE,FALSE,TRUE,FALSE,TRUE
TP53,1,FALSE,FALSE,TRUE,FALSE,FALSE
TP53INP1,1,FALSE,FALSE,TRUE,FALSE,FALSE
TPSAB1,3,FALSE,FALSE,TRUE,TRUE,TRUE
TRAF2,1,FALSE,FALSE,TRUE,FALSE,FALSE
TRIAP1,1,FALSE,FALSE,TRUE,FALSE,FALSE
TRIM21,1,FALSE,FALSE,TRUE,FALSE,FALSE
TRIM5,1,FALSE,FALSE,TRUE,FALSE,FALSE
TSHB,1,FALSE,FALSE,TRUE,FALSE,FALSE
TSLP,1,FALSE,FALSE,TRUE,FALSE,FALSE
TSPAN1,1,FALSE,FALSE,TRUE,FALSE,FALSE
ULBP2,1,FALSE,FALSE,TRUE,FALSE,FALSE
USP8,2,FALSE,FALSE,TRUE,FALSE,TRUE
VASH1,1,FALSE,FALSE,TRUE,FALSE,FALSE
VPS53,1,FALSE,FALSE,TRUE,FALSE,FALSE
VSTM1,2,FALSE,FALSE,TRUE,FALSE,TRUE
VSTM2L,2,FALSE,FALSE,TRUE,FALSE,TRUE
VTCN1,1,FALSE,FALSE,TRUE,FALSE,FALSE
WASF1,1,FALSE,FALSE,TRUE,FALSE,FALSE
WFIKKN1,2,FALSE,FALSE,TRUE,FALSE,TRUE
WIF1,2,FALSE,FALSE,TRUE,FALSE,TRUE
WNT9A,1,FALSE,FALSE,TRUE,FALSE,FALSE
WWP2,1,FALSE,FALSE,TRUE,FALSE,FALSE
XCL1,1,FALSE,FALSE,TRUE,FALSE,FALSE
XG,2,FALSE,FALSE,TRUE,FALSE,TRUE
XRCC4,1,FALSE,FALSE,TRUE,FALSE,FALSE
YES1,3,FALSE,FALSE,TRUE,TRUE,TRUE
YTHDF3,2,FALSE,FALSE,TRUE,FALSE,TRUE
ZBTB16,1,FALSE,FALSE,TRUE,FALSE,FALSE
ZBTB17,1,FALSE,FALSE,TRUE,FALSE,FALSE
1,1,FALSE,FALSE,FALSE,TRUE,FALSE
10,1,FALSE,FALSE,FALSE,TRUE,FALSE
100,1,FALSE,FALSE,FALSE,TRUE,FALSE
101,1,FALSE,FALSE,FALSE,TRUE,FALSE
102,1,FALSE,FALSE,FALSE,TRUE,FALSE
11,1,FALSE,FALSE,FALSE,TRUE,FALSE
114,1,FALSE,FALSE,FALSE,TRUE,FALSE
115,1,FALSE,FALSE,FALSE,TRUE,FALSE
116,1,FALSE,FALSE,FALSE,TRUE,FALSE
12,1,FALSE,FALSE,FALSE,TRUE,FALSE
123,1,FALSE,FALSE,FALSE,TRUE,FALSE
13,1,FALSE,FALSE,FALSE,TRUE,FALSE
14,1,FALSE,FALSE,FALSE,TRUE,FALSE
15,1,FALSE,FALSE,FALSE,TRUE,FALSE
16,1,FALSE,FALSE,FALSE,TRUE,FALSE
17,1,FALSE,FALSE,FALSE,TRUE,FALSE
18,1,FALSE,FALSE,FALSE,TRUE,FALSE
18A,1,FALSE,FALSE,FALSE,TRUE,FALSE
19,1,FALSE,FALSE,FALSE,TRUE,FALSE
1A,1,FALSE,FALSE,FALSE,TRUE,FALSE
1B,1,FALSE,FALSE,FALSE,TRUE,FALSE
2,1,FALSE,FALSE,FALSE,TRUE,FALSE
20,1,FALSE,FALSE,FALSE,TRUE,FALSE
21,1,FALSE,FALSE,FALSE,TRUE,FALSE
210,1,FALSE,FALSE,FALSE,TRUE,FALSE
22,1,FALSE,FALSE,FALSE,TRUE,FALSE
23,1,FALSE,FALSE,FALSE,TRUE,FALSE
24,1,FALSE,FALSE,FALSE,TRUE,FALSE
25,1,FALSE,FALSE,FALSE,TRUE,FALSE
26,1,FALSE,FALSE,FALSE,TRUE,FALSE
27,1,FALSE,FALSE,FALSE,TRUE,FALSE
28,1,FALSE,FALSE,FALSE,TRUE,FALSE
29,1,FALSE,FALSE,FALSE,TRUE,FALSE
2B,1,FALSE,FALSE,FALSE,TRUE,FALSE
3,1,FALSE,FALSE,FALSE,TRUE,FALSE
30,1,FALSE,FALSE,FALSE,TRUE,FALSE
318,1,FALSE,FALSE,FALSE,TRUE,FALSE
33,1,FALSE,FALSE,FALSE,TRUE,FALSE
34,1,FALSE,FALSE,FALSE,TRUE,FALSE
35,1,FALSE,FALSE,FALSE,TRUE,FALSE
36,1,FALSE,FALSE,FALSE,TRUE,FALSE
38,1,FALSE,FALSE,FALSE,TRUE,FALSE
39,1,FALSE,FALSE,FALSE,TRUE,FALSE
4,1,FALSE,FALSE,FALSE,TRUE,FALSE
40,1,FALSE,FALSE,FALSE,TRUE,FALSE
40S,1,FALSE,FALSE,FALSE,TRUE,FALSE
41,1,FALSE,FALSE,FALSE,TRUE,FALSE
42,1,FALSE,FALSE,FALSE,TRUE,FALSE
423,1,FALSE,FALSE,FALSE,TRUE,FALSE
43,1,FALSE,FALSE,FALSE,TRUE,FALSE
44,1,FALSE,FALSE,FALSE,TRUE,FALSE
46,1,FALSE,FALSE,FALSE,TRUE,FALSE
47,1,FALSE,FALSE,FALSE,TRUE,FALSE
48,1,FALSE,FALSE,FALSE,TRUE,FALSE
49,1,FALSE,FALSE,FALSE,TRUE,FALSE
4A,1,FALSE,FALSE,FALSE,TRUE,FALSE
4B,1,FALSE,FALSE,FALSE,TRUE,FALSE
5,1,FALSE,FALSE,FALSE,TRUE,FALSE
50,1,FALSE,FALSE,FALSE,TRUE,FALSE
503,1,FALSE,FALSE,FALSE,TRUE,FALSE
51,1,FALSE,FALSE,FALSE,TRUE,FALSE
521,1,FALSE,FALSE,FALSE,TRUE,FALSE
53,1,FALSE,FALSE,FALSE,TRUE,FALSE
54,1,FALSE,FALSE,FALSE,TRUE,FALSE
57,1,FALSE,FALSE,FALSE,TRUE,FALSE
59,1,FALSE,FALSE,FALSE,TRUE,FALSE
6,1,FALSE,FALSE,FALSE,TRUE,FALSE
60S,1,FALSE,FALSE,FALSE,TRUE,FALSE
61,1,FALSE,FALSE,FALSE,TRUE,FALSE
64,1,FALSE,FALSE,FALSE,TRUE,FALSE
66,1,FALSE,FALSE,FALSE,TRUE,FALSE
69,1,FALSE,FALSE,FALSE,TRUE,FALSE
7,1,FALSE,FALSE,FALSE,TRUE,FALSE
70,1,FALSE,FALSE,FALSE,TRUE,FALSE
72,1,FALSE,FALSE,FALSE,TRUE,FALSE
73,1,FALSE,FALSE,FALSE,TRUE,FALSE
8,1,FALSE,FALSE,FALSE,TRUE,FALSE
80,1,FALSE,FALSE,FALSE,TRUE,FALSE
89,1,FALSE,FALSE,FALSE,TRUE,FALSE
9,1,FALSE,FALSE,FALSE,TRUE,FALSE
94,1,FALSE,FALSE,FALSE,TRUE,FALSE
A,1,FALSE,FALSE,FALSE,TRUE,FALSE
A2,1,FALSE,FALSE,FALSE,TRUE,FALSE
A8,1,FALSE,FALSE,FALSE,TRUE,FALSE
AARS,1,FALSE,FALSE,FALSE,TRUE,FALSE
ABCA10,1,FALSE,FALSE,FALSE,TRUE,FALSE
ACOT1,2,FALSE,FALSE,FALSE,TRUE,TRUE
ACOT2,2,FALSE,FALSE,FALSE,TRUE,TRUE
ACOT4,1,FALSE,FALSE,FALSE,TRUE,FALSE
ACTB,1,FALSE,FALSE,FALSE,TRUE,FALSE
ACTG2,2,FALSE,FALSE,FALSE,TRUE,TRUE
ACTR3B,2,FALSE,FALSE,FALSE,TRUE,TRUE
ACTR3C,2,FALSE,FALSE,FALSE,TRUE,TRUE
ADCY1,1,FALSE,FALSE,FALSE,TRUE,FALSE
ADRA1D,1,FALSE,FALSE,FALSE,TRUE,FALSE
ADSS,1,FALSE,FALSE,FALSE,TRUE,FALSE
AFG3L2,1,FALSE,FALSE,FALSE,TRUE,FALSE
AGO1,2,FALSE,FALSE,FALSE,TRUE,TRUE
AIFM2,2,FALSE,FALSE,FALSE,TRUE,TRUE
AJUBA,1,FALSE,FALSE,FALSE,TRUE,FALSE
AK3L1,1,FALSE,FALSE,FALSE,TRUE,FALSE
AKAP2,1,FALSE,FALSE,FALSE,TRUE,FALSE
AKAP6,2,FALSE,FALSE,FALSE,TRUE,TRUE
AKAP9,2,FALSE,FALSE,FALSE,TRUE,TRUE
ALDH3B1,2,FALSE,FALSE,FALSE,TRUE,TRUE
AMPH,2,FALSE,FALSE,FALSE,TRUE,TRUE
AMY1A,2,FALSE,FALSE,FALSE,TRUE,TRUE
AMY1C,2,FALSE,FALSE,FALSE,TRUE,TRUE
ANKHD1,1,FALSE,FALSE,FALSE,TRUE,FALSE
ANKRD44,1,FALSE,FALSE,FALSE,TRUE,FALSE
ANKRD52,1,FALSE,FALSE,FALSE,TRUE,FALSE
ANXA2P2,1,FALSE,FALSE,FALSE,TRUE,FALSE
AOC2,2,FALSE,FALSE,FALSE,TRUE,TRUE
AP4B1,1,FALSE,FALSE,FALSE,TRUE,FALSE
APC,1,FALSE,FALSE,FALSE,TRUE,FALSE
APC2,1,FALSE,FALSE,FALSE,TRUE,FALSE
APOA1BP,1,FALSE,FALSE,FALSE,TRUE,FALSE
ARAP3,1,FALSE,FALSE,FALSE,TRUE,FALSE
ARF1,1,FALSE,FALSE,FALSE,TRUE,FALSE
ARF3,2,FALSE,FALSE,FALSE,TRUE,TRUE
ARHGAP39,1,FALSE,FALSE,FALSE,TRUE,FALSE
ARID1A,2,FALSE,FALSE,FALSE,TRUE,TRUE
ARMCX3,1,FALSE,FALSE,FALSE,TRUE,FALSE
ASB8,1,FALSE,FALSE,FALSE,TRUE,FALSE
ASPHD1,1,FALSE,FALSE,FALSE,TRUE,FALSE
ASPM,1,FALSE,FALSE,FALSE,TRUE,FALSE
ASXL3,1,FALSE,FALSE,FALSE,TRUE,FALSE
ATP4A,2,FALSE,FALSE,FALSE,TRUE,TRUE
ATP5B,1,FALSE,FALSE,FALSE,TRUE,FALSE
ATP8B1,1,FALSE,FALSE,FALSE,TRUE,FALSE
AVL9,1,FALSE,FALSE,FALSE,TRUE,FALSE
AVP,2,FALSE,FALSE,FALSE,TRUE,TRUE
B,1,FALSE,FALSE,FALSE,TRUE,FALSE
B1,1,FALSE,FALSE,FALSE,TRUE,FALSE
B2,1,FALSE,FALSE,FALSE,TRUE,FALSE
B3GNT1,1,FALSE,FALSE,FALSE,TRUE,FALSE
B4GALT5,2,FALSE,FALSE,FALSE,TRUE,TRUE
B8,1,FALSE,FALSE,FALSE,TRUE,FALSE
BAI1,1,FALSE,FALSE,FALSE,TRUE,FALSE
BAT3,1,FALSE,FALSE,FALSE,TRUE,FALSE
BRD8,1,FALSE,FALSE,FALSE,TRUE,FALSE
C,1,FALSE,FALSE,FALSE,TRUE,FALSE
C2CD2,1,FALSE,FALSE,FALSE,TRUE,FALSE
CACNA1E,2,FALSE,FALSE,FALSE,TRUE,TRUE
CACTIN,1,FALSE,FALSE,FALSE,TRUE,FALSE
CAGE1,1,FALSE,FALSE,FALSE,TRUE,FALSE
CALM2,2,FALSE,FALSE,FALSE,TRUE,TRUE
CALM3,2,FALSE,FALSE,FALSE,TRUE,TRUE
CARD6,1,FALSE,FALSE,FALSE,TRUE,FALSE
CCDC107,1,FALSE,FALSE,FALSE,TRUE,FALSE
CCDC116,1,FALSE,FALSE,FALSE,TRUE,FALSE
CCDC132,1,FALSE,FALSE,FALSE,TRUE,FALSE
CCDC152,1,FALSE,FALSE,FALSE,TRUE,FALSE
CCDC30,2,FALSE,FALSE,FALSE,TRUE,TRUE
CD151,2,FALSE,FALSE,FALSE,TRUE,TRUE
CDC42EP1,2,FALSE,FALSE,FALSE,TRUE,TRUE
CDC73,2,FALSE,FALSE,FALSE,TRUE,TRUE
CDK5,2,FALSE,FALSE,FALSE,TRUE,TRUE
CDK5RAP2,1,FALSE,FALSE,FALSE,TRUE,FALSE
CDK5RAP3,1,FALSE,FALSE,FALSE,TRUE,FALSE
CDKAL1,1,FALSE,FALSE,FALSE,TRUE,FALSE
CDNA,1,FALSE,FALSE,FALSE,TRUE,FALSE
CDX1,1,FALSE,FALSE,FALSE,TRUE,FALSE
CECR1,1,FALSE,FALSE,FALSE,TRUE,FALSE
CELF5,1,FALSE,FALSE,FALSE,TRUE,FALSE
CEP128,1,FALSE,FALSE,FALSE,TRUE,FALSE
CEP290,2,FALSE,FALSE,FALSE,TRUE,TRUE
CEP350,2,FALSE,FALSE,FALSE,TRUE,TRUE
CEP89,2,FALSE,FALSE,FALSE,TRUE,TRUE
CES4,1,FALSE,FALSE,FALSE,TRUE,FALSE
CES5A,1,FALSE,FALSE,FALSE,TRUE,FALSE
CFHR1P,1,FALSE,FALSE,FALSE,TRUE,FALSE
CHD1,2,FALSE,FALSE,FALSE,TRUE,TRUE
CHDH,2,FALSE,FALSE,FALSE,TRUE,TRUE
CIT,1,FALSE,FALSE,FALSE,TRUE,FALSE
CLASP2,2,FALSE,FALSE,FALSE,TRUE,TRUE
CLCN2,1,FALSE,FALSE,FALSE,TRUE,FALSE
CLCN6,2,FALSE,FALSE,FALSE,TRUE,TRUE
CLIC5,2,FALSE,FALSE,FALSE,TRUE,TRUE
CLTB,2,FALSE,FALSE,FALSE,TRUE,TRUE
CLTCL1,2,FALSE,FALSE,FALSE,TRUE,TRUE
CMYA5,1,FALSE,FALSE,FALSE,TRUE,FALSE
CNGA3,1,FALSE,FALSE,FALSE,TRUE,FALSE
CNOT1,2,FALSE,FALSE,FALSE,TRUE,TRUE
COL19A1,2,FALSE,FALSE,FALSE,TRUE,TRUE
COL22A1,2,FALSE,FALSE,FALSE,TRUE,TRUE
COL23A1,1,FALSE,FALSE,FALSE,TRUE,FALSE
COL25A1,1,FALSE,FALSE,FALSE,TRUE,FALSE
COL4A5,2,FALSE,FALSE,FALSE,TRUE,TRUE
COPRS,1,FALSE,FALSE,FALSE,TRUE,FALSE
CORO2A,1,FALSE,FALSE,FALSE,TRUE,FALSE
COX16,1,FALSE,FALSE,FALSE,TRUE,FALSE
CRB1,2,FALSE,FALSE,FALSE,TRUE,TRUE
CTC1,1,FALSE,FALSE,FALSE,TRUE,FALSE
CTGF,1,FALSE,FALSE,FALSE,TRUE,FALSE
CUX1,1,FALSE,FALSE,FALSE,TRUE,FALSE
CYCSP52,1,FALSE,FALSE,FALSE,TRUE,FALSE
CYP3A5,1,FALSE,FALSE,FALSE,TRUE,FALSE
CYP3A7,1,FALSE,FALSE,FALSE,TRUE,FALSE
DAK,1,FALSE,FALSE,FALSE,TRUE,FALSE
DARS2,1,FALSE,FALSE,FALSE,TRUE,FALSE
DDT,2,FALSE,FALSE,FALSE,TRUE,TRUE
DDTL,2,FALSE,FALSE,FALSE,TRUE,TRUE
DDX24,1,FALSE,FALSE,FALSE,TRUE,FALSE
DEFA1,2,FALSE,FALSE,FALSE,TRUE,TRUE
DEFA1B,2,FALSE,FALSE,FALSE,TRUE,TRUE
DEFA3,2,FALSE,FALSE,FALSE,TRUE,TRUE
DEK,1,FALSE,FALSE,FALSE,TRUE,FALSE
DHDDS,1,FALSE,FALSE,FALSE,TRUE,FALSE
DHX37,1,FALSE,FALSE,FALSE,TRUE,FALSE
DHX57,1,FALSE,FALSE,FALSE,TRUE,FALSE
DIRAS2,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNA,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH1,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH10,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH11,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH3,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH7,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH8,1,FALSE,FALSE,FALSE,TRUE,FALSE
DNAH9,2,FALSE,FALSE,FALSE,TRUE,TRUE
DNAJC10,2,FALSE,FALSE,FALSE,TRUE,TRUE
DNAJC14,2,FALSE,FALSE,FALSE,TRUE,TRUE
DOK7,1,FALSE,FALSE,FALSE,TRUE,FALSE
DOPEY2,1,FALSE,FALSE,FALSE,TRUE,FALSE
E,1,FALSE,FALSE,FALSE,TRUE,FALSE
E2,1,FALSE,FALSE,FALSE,TRUE,FALSE
E2L,1,FALSE,FALSE,FALSE,TRUE,FALSE
E3,1,FALSE,FALSE,FALSE,TRUE,FALSE
EC,1,FALSE,FALSE,FALSE,TRUE,FALSE
EDARADD,1,FALSE,FALSE,FALSE,TRUE,FALSE
EEF1AL3,1,FALSE,FALSE,FALSE,TRUE,FALSE
EHMT2,1,FALSE,FALSE,FALSE,TRUE,FALSE
EIF1AX,2,FALSE,FALSE,FALSE,TRUE,TRUE
EIF1AY,1,FALSE,FALSE,FALSE,TRUE,FALSE
EIF2C1,1,FALSE,FALSE,FALSE,TRUE,FALSE
EIF5A2,2,FALSE,FALSE,FALSE,TRUE,TRUE
ELF2,1,FALSE,FALSE,FALSE,TRUE,FALSE
ELK1,1,FALSE,FALSE,FALSE,TRUE,FALSE
ELP3,1,FALSE,FALSE,FALSE,TRUE,FALSE
EMC7,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENOX1,2,FALSE,FALSE,FALSE,TRUE,TRUE
ENSP00000297369,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000308847,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000339838,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000346720,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000346992,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000348964,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000351411,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000351543,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000352249,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000353216,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000367226,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000369516,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000370629,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000371882,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000374858,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000374988,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000375032,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000380341,1,FALSE,FALSE,FALSE,TRUE,FALSE
ENSP00000381495,1,FALSE,FALSE,FALSE,TRUE,FALSE
